actor_id,name,description,image url
1216606,Gugu Mbatha-Raw,"Gugulethu Sophia ""Gugu"" Mbatha-Raw /阱u阱u mbtr/, MBE (born 21 April 1983), is an English actress, known for her role as Kelly in Black Mirror, Dido Elizabeth Belle in Belle, Noni Jean in Beyond the Lights, and Plumette in Beauty and the Beast.Working in British television and stage productions, she began a recurring role in the Doctor Who series as Tish Jones, sister of Martha Jones. She garnered attention in American productions, beginning with a supporting role in the Tom Hanks comedy Larry Crowne, and starring roles on the short-lived television series Undercovers and Touch. She earned critical acclaim for her performances in the British period drama Belle (2013) and the romantic drama Beyond the Lights (2014), receiving numerous accolade nominations from critics worldwide.In 2015, Mbatha-Raw premiered the title role in Jessica Swale's play Nell Gwynn, an actress and mistress of King Charles II of England and Scotland. She was nominated for an Evening Standard Theatre Award for Best Actress for her performance. Her performance as Kelly in the critically acclaimed ""San Junipero"", an episode in season three of the anthology series Black Mirror, was highly praised.",http://upload.wikimedia.org/wikipedia/commons/thumb/5/51/Gugu_Mbatha-Raw_2013_TIFF.jpg/220px-Gugu_Mbatha-Raw_2013_TIFF.jpg
9778,Ice Cube,"O'Shea Jackson Sr. (born June 15, 1969), known professionally as Ice Cube, is an American rapper, writer and actor. One of the founding artists of gangsta rap, Ice Cube initially gained recognition as the primary songwriting and performing member of the seminal hip-hop groups C.I.A. and N.W.A, the latter of which gained extreme notoriety for pushing the boundaries of lyrical content in mainstream popular music, as well as visual imagery in music videos.After leaving N.W.A in December 1989, Ice Cube embarked on a successful solo career, releasing the albums AmeriKKKa's Most Wanted (1990) and Death Certificate (1991), both of which have attained platinum certification in the United States, while also being classed as defining albums of the 1990s. Much of his musical output has contained harsh socio-political commentary and storytelling, which has earned him several accolades from multiple publications and artists, often being cited as a consistent influence, as well as one of the best rappers of all time.Following the release of Death Certificate, Ice Cube's popularity was further enhanced by his role in the critically acclaimed film Boyz n the Hood (1991), while also writing and starring in the Friday film series, largely reinventing his public image as a movie star. Ice Cube also featured in the Barbershop, Ride Along, and XXX film series, while also serving as a producer to several  films, including Straight Outta Compton (2015), a biographical film depicting the career of N.W.A.As a businessman, Ice Cube has founded his clothing line, Solo by Cube, as well as the 3 on 3 basketball league BIG3, which predominately features retired NBA players.",http://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Ice-Cube_2014-01-09-Chicago-photoby-Adam-Bielawski.jpg/220px-Ice-Cube_2014-01-09-Chicago-photoby-Adam-Bielawski.jpg
50,Catherine Deneuve,"Catherine Deneuve (French:[katin dnv]; born 22 October 1943) is a French actress as well as an occasional singer, model and producer. She gained recognition for her portrayal of aloof, mysterious beauties for various directors, including Luis Buuel, Franois Truffaut and Roman Polanski. In 1985, she succeeded Mireille Mathieu as the  face of Marianne, France's national symbol of liberty. A 14-time C谷sar Award nominee, she won for her performances in Truffaut's The Last Metro (1980) and R谷gis Wargnier's Indochine (1992). She is also noted for her support for a variety of liberal causes.Deneuve made her film debut in 1957 and first came to prominence in Jacques Demy's 1964 musical The Umbrellas of Cherbourg, before going on to star for Polanski in Repulsion (1965) and for Buuel in Belle de Jour (1967) and Tristana (1970). She was nominated for the BAFTA Award for Best Actress for Belle de Jour, and the Academy Award for Best Actress for Indochine. She also won the 1998 Volpi Cup for Best Actress at the Venice Film Festival for Place Vendme. Her English-language films include The April Fools (1969), Hustle (1975), The Hunger (1983) and Dancer in the Dark (2000).  films include Mississippi Mermaid (1969), Scene of the Crime (1986), My Favourite Season (1993), 8 Women (2002), Potiche (2010), The Brand New Testament (2015), The Midwife (2017) and Bonne Pomme (2017).",http://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Catherine_Deneuve_1995.jpg/220px-Catherine_Deneuve_1995.jpg
52,David Morse,David Morse may refer to:,http://upload.wikimedia.org/wikipedia/en/thumb/5/5f/Disambig_gray.svg/30px-Disambig_gray.svg.png
2091,James Mason,"James Neville Mason (/mesn/; 15 May 1909每 27 July 1984) was an English actor. Mason achieved considerable success in British cinema before becoming one of Hollywood's biggest stars. He was the top box office attraction in the UK in 1944 and 1945, with notable films including The Seventh Veil (1945) and The Wicked Lady (1945). He starred in Odd Man Out (1947), the first recipient of the BAFTA Award for Best British Film.He starred in a number of successful British and American films from the 1950s to the early 1980s, including The Desert Fox, A Star Is Born, 20,000 Leagues Under the Sea, Lolita, North by Northwest, The Prisoner of Zenda, Journey to the Centre of the Earth, A Touch of Larceny, Bigger Than Life, Julius Caesar, Georgy Girl, The Deadly Affair, Age of Consent, Heaven Can Wait, The Boys from Brazil, The Verdict, Mandingo, Murder by Decree and Salem's Lot.Mason was nominated for three Academy Awards, three Golden Globes (winning the Golden Globe in 1955 for A Star is Born) and two BAFTA Awards throughout his career. Following his death in 1984 his ashes were interred near the tomb of his close friend, fellow English actor Sir Charlie Chaplin.",http://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/James_Mason_-_still.JPG/220px-James_Mason_-_still.JPG
15758,Queen Latifah,"Dana Elaine Owens (born March 18, 1970), known professionally as Queen Latifah, is an American rapper, songwriter, singer, actress, and producer. Born in Newark, New Jersey, she signed with Tommy Boy Records in 1989 and released her debut album All Hail the Queen the same year, featuring the hit single ""Ladies First"". Nature of a Sista (1991) was her second and final album with Tommy Boy Records.Latifah starred as Khadijah James on the FOX sitcom Living Single, from 1993 to 1998. Her third album Black Reign (1993), spawned the single ""U.N.I.T.Y."", which won a Grammy Award and was successful on the Billboard Hot 100. She then starred in the lead role of Set It Off (1996) and released her fourth album, Order in the Court, in 1998, with Motown Records. Latifah gained mainstream success and acclaim with her performance in the film Chicago (2002), receiving an Academy Award nomination for Best Supporting Actress.Latifah released her fifth album The Dana Owens Album in 2004. In 2007 and 2009, she released two more studio albums 每 Trav'lin' Light and Persona. She created the daytime talk show The Queen Latifah Show, which ran from late 2013 to early 2015 on CBS. She has appeared in a number of films, such as Bringing Down the House (2003), Taxi (2004), Barbershop 2: Back in Business (2005), Beauty Shop (2005), Last Holiday (2006), Hairspray (2007), Joyful Noise (2012), 22 Jump Street (2014) and Girls Trip (2017). Latifah received critical acclaim for her portrayal of blues singer Bessie Smith in the HBO film Bessie (2015), which she co-produced, winning the Primetime Emmy Award for Outstanding Television Movie. Since 2016, she has starred as Carlotta Brown in the musical drama series Star.She has long been considered one of hip-hop's pioneer feminists. Queen Latifah received a star on the Hollywood Walk of Fame in 2006. Latifah's work in music, film and television has earned her a Grammy Award, an Emmy Award, a Golden Globe Award, three Screen Actors Guild Awards, two NAACP Image Awards, an Academy Award nomination and sales of over two million records.",http://upload.wikimedia.org/wikipedia/commons/thumb/6/68/Queen_Latifah_performing_BET.jpg/220px-Queen_Latifah_performing_BET.jpg
11064,David Strathairn,"David Russell Strathairn (/str牟rn/; born January 26, 1949) is an American actor.Strathairn came to prominence in the 1980s and the 1990s performing in the films of his college classmate John Sayles, including Return of the Secaucus 7 (his screen debut), The Br from An Planet, Matewan, City of Hope, Eight Men Out, and Limbo. Strathairn was nominated for an Academy Award for Best Actor for portraying journalist Edward R. Murrow in Good Night, and Good Luck (2005). He is also recognized for his role as CIA Deputy Director Noah Vosen in the 2007 film The Bourne Ultimatum, a role he reprised in 2012's The Bourne Legacy. He played a prominent role as Dr. Lee Rosen on the Syfy series Alphas from 2011 to 2012 and played Secretary of State William Henry Seward in Steven Spielberg's Lincoln (2012). He won an Emmy and was nominated for a Golden Globe for his role in the TV film Temple Grandin (2010).",http://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/David_Strathairn_%285974348391%29.jpg/220px-David_Strathairn_%285974348391%29.jpg
4391,Charles Dance,"Walter Charles Dance, OBE (born 10 October 1946) is an English actor, screenwriter, and film director.Dance typically plays assertive bureaucrats or villains. Some of his most high-profile roles are Tywin Lannister in HBO's Game of Thrones, Guy Perron in The Jewel in the Crown (1984), Sardo Numspa in The Golden Child (1986), Jonathan Clemens in Alien 3 (1992), Benedict in Last Action Hero (1993), the Master Vampire in Dracula Untold (2014), Lord Havelock Vetinari in Terry Pratchett's Going Postal (2010), Alastair Denniston in The Imitation Game (2014), and Emperor Emhyr var Emreis in The Witcher 3: Wild Hunt (2015).",http://upload.wikimedia.org/wikipedia/commons/thumb/1/12/Charles_Dance_2012_%28cropped%29.jpg/220px-Charles_Dance_2012_%28cropped%29.jpg
378,Jonathan Pryce,"Jonathan Pryce, CBE (born John Price; 1 June 1947) is a Welsh actor and singer. After studying at the Royal Academy of Dramatic Art and meeting his longtime girlfriend, English actress Kate Fahy, in 1974, he began his career as a stage actor in the 1970s. His work in theatre, including an award-winning performance in the title role of the Royal Court Theatre's Hamlet, led to several supporting roles in film and television. His breakthrough screen performance was in Terry Gilliam's 1985 cult film Brazil.Critically lauded for his versatility, Pryce has participated in big-budget films including Evita, Tomorrow Never Dies, Pirates of the Caribbean, The New World, GI Joe: The Rise of Cobra, GI Joe: Retaliation as well as independent films including Glengarry Glen Ross and Carrington. His career in theatre has also been prolific, and he has won two Tony Awards〞the first in 1977 for his Broadway debut in Comedians, the second for his 1991 role as The Engineer in the musical Miss Saigon.Initially in 2015, Pryce was a guest actor in the HBO series Game of Thrones as the High Sparrow before becoming a main cast member in 2016. Since early 2017, he stars in the series Taboo, playing the role of Sir Stuart Strange.",http://upload.wikimedia.org/wikipedia/commons/thumb/1/10/JonathanPryce2007_cropped.jpg/220px-JonathanPryce2007_cropped.jpg
5,Peter Cushing,"Peter Wilton Cushing OBE (26 May 1913每 11 August 1994) was an English actor best known for his roles in the Hammer Productions horror films of the 1950s, '60s, and '70s, as well as his performance as Grand Moff Tarkin in Star Wars (1977). Spanning over six decades, his acting career included appearances in more than 100 films, as well as many television, stage and radio roles. Born in Kenley, Surrey, Cushing made his stage debut in 1935 and spent three years at a repertory theatre before moving to Hollywood to pursue a film career.After making his motion picture debut in the 1939 film The Man in the Iron Mask, Cushing began to find modest success in American films before returning to England at the outbreak of the Second World War. Despite performing in a string of roles, including one as Osric in Laurence Olivier's film adaptation of Hamlet (1948), Cushing struggled greatly to find work during this period and began to consider himself a failure. His career was revitalized once he started to work in live television plays, and he soon became one of the most recognizable faces in British television. He earned particular acclaim for his lead performance in a 1954 adaptation of George Orwell's Nineteen Eighty-Four. Cushing gained worldwide fame for his appearances in twenty-two horror films by the independent Hammer Productions, particularly for his role as Baron Frankenstein in six of their seven Frankenstein films, and Doctor Van Helsing in five Dracula films. Cushing often appeared alongside actor Christopher Lee, who became one of his closest friends, and occasionally with the American horror star Vincent Price.Cushing appeared in several  Hammer films, including The Abominable Snowman, The Mummy and The Hound of the Baskervilles, the last of which marked the first of many times he portrayed the famous detective Sherlock Holmes throughout his career. Cushing continued to perform a variety of roles, although he was often typecast as a horror film actor. He played Dr. Who in Dr. Who and the Daleks (1965) and Daleks 每 Invasion Earth: 2150 A.D. (1966) and gained the highest amount of visibility in his career in 1977, when he appeared as Grand Moff Tarkin in the first Star Wars film. Cushing continued acting into his later years, and wrote two autobiographies. He was lovingly devoted to his wife of twenty-eight years, Helen Cushing, who died in 1971. Cushing himself died in 1994 due to prostate cancer.",http://upload.wikimedia.org/wikipedia/en/thumb/8/80/Peter_Cushing%2C_from_The_Brides_of_Dracula_%281960%29.png/220px-Peter_Cushing%2C_from_The_Brides_of_Dracula_%281960%29.png
11355,Jason Isaacs,"Jason Isaacs (born 6 June 1963) is an English actor and voice actor. He is known for playing Lucius Malfoy in the Harry Potter film series, Colonel William Tavington in The Patriot, and criminal Michael Caffee in the Showtime series Brhood. In December 2016, he played ""Hap"" Percy in the Netflix supernatural series The OA. He currently plays Captain Gabriel Lorca, the commanding officer of the USS Discovery in Star Trek: Discovery and provides the voice of The Inquisitor, Sentinel, in Star Wars Rebels, the animated television series.Outside of film and television, his stage roles include Louis Ironson in Declan Donnellan's 1992 and 1993 Royal National Theatre London premi豕res of Parts One (Millennium Approaches) and Two (Perestroika) of Tony Kushner's Pulitzer Prize-winning play Angels in America: A Gay Fantasia on National Themes, and as Ben, one of two hitmen, playing opposite Lee Evans as Gus, in Harry Burton's 50th-anniversary revival of Nobel Laureate Harold Pinter's 1957 two-hander The Dumb Waiter at Trafalgar Studios in the West End. He starred in the NBC drama Awake as Detective Michael Britten from March to May 2012.",http://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/Jason_Isaacs_2014.jpg/220px-Jason_Isaacs_2014.jpg
4937,Vince Vaughn,"Vincent Anthony Vaughn (born March 28, 1970) is an American actor, producer, screenwriter, and comedian.Vaughn began acting in the late 1980s, appearing in minor television roles before attaining wider recognition with the 1996 comedy-drama film Swingers. He has appeared in a number of films in the 1990s, including the sports film Rudy (1993), the sci-fi adventure dinosaur film The Lost World: Jurassic Park (1997), and the drama-thriller Return to Paradise (1998). than his dramatic role in The Cell (2000), in the 2000s he acted in several comedies, including Old School (2003), Dodgeball: A True Underdog Story (2004), Wedding Crashers (2005), The Break-Up (2006), Fred Claus (2007), and Four Christmases (2008). He continued his comedic roles in the 2010s with The Dilemma (2011), The Watch (2012), and The Internship (2013). In 2015, he starred as Frank Semyon in the second season of the HBO anthology crime drama television series True Detective alongside Colin Farrell, Taylor Kitsch and Rachel McAdams.",http://upload.wikimedia.org/wikipedia/commons/thumb/1/1b/Vince_Vaughn_by_Gage_Skidmore_3.jpg/220px-Vince_Vaughn_by_Gage_Skidmore_3.jpg
23626,Liev Schreiber,"Isaac Liev Schreiber (/liv rabr/; born October 4, 1967) is an American actor, director, screenwriter, and producer. He became known during the late 1990s and early 2000s, having appeared in several independent films, and later mainstream Hollywood films, including the Scream trilogy of horror films, Ransom (1996), Phantoms (1998), The Sum of All Fears (2002), The Omen (2006), X-Men Origins: Wolverine (2009), Taking Woodstock (2009), Salt (2010), Goon (2011), Pawn Sacrifice (2014), and Spotlight (2015).Schreiber is also a respected stage actor, having performed in several Broadway productions. In 2005, he won the Tony Award for Best Featured Actor in a Play for his performance in the play Glengarry Glen Ross. That year, he made his debut as a film director and writer with Everything Is Illuminated (2005), based on the novel of the same name. Schreiber has had further success in the television world, notably portraying the eponymous protagonist of the Showtime drama series Ray Donovan (2013每present); the role has earned him five Golden Globe Award nominations and three Primetime Emmy Award nominations. He also narrates the HBO series 24/7, as well as various PBS programs.",http://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/Liev_Schreiber_by_Gage_Skidmore.jpg/220px-Liev_Schreiber_by_Gage_Skidmore.jpg
1736,James Remar,"William James Remar (born December 31, 1953) is an American actor and voice actor. He played Richard, the on-off tycoon boyfriend of Kim Cattrall's character in Sex and the City, Ajax in The Warriors (1979), homicidal maniac Albert Ganz in the thriller 48 Hrs. (1982), gangster Dutch Schultz in The Cotton Club (1984), Lord Raiden in Mortal Kombat: Annihilation (1997), Jack Duff in Miracle on 34th Street (1994), and Harry Morgan in the Showtime TV series Dexter. Since 2009, he has done voiceover work in ads for Lexus luxury cars. Remar studied acting at The Neighborhood Playhouse School of the Theatre in New York City.",http://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/James-Remar-SAG-Awards.jpg/220px-James-Remar-SAG-Awards.jpg
56734,Chlo禱 Grace Moretz,"Chlo Grace Moretz (/mrts/; born February 10, 1997) is an American actress and model. She began her film career at age seven, with roles in The Amityville Horror (2005), The Poker House (2008), (500) Days of Summer (2009), Diary of a Wimpy Kid (2010) and Let Me In (2010).Moretz' breakthrough came in 2010 with her performance as Hit-Girl in the superhero film Kick-Ass and its 2013 sequel Kick-Ass 2. She has since starred in numerous films, such as Hugo (2011), Dark Shadows (2012), Carrie (2013), If I Stay (2014), The Equalizer (2014), The 5th Wave (2016) and Neighbors 2: Sorority Rising (2016). Her stage work includes her performance in the off-Broadway production of The Library (2014) at The Public Theater.She has been featured in covers and editorials for publications such as Vogue, Marie Claire and Elle.",http://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Chloe_Grace_Moretz_Cannes_2014_3.jpg/220px-Chloe_Grace_Moretz_Cannes_2014_3.jpg
6837,Walter Matthau,"Walter Matthau (/m牟a/; born Walter John Matthow; October 1, 1920 每 July 1, 2000) was an American actor and comedian, best known for his film roles, in particular as Oscar Madison in The Odd Couple, based on the play of the same title by playwright Neil Simon,in which he also appeared on broadway theatre, he would appear in the less successful film sequel some 30 years later, The Odd Couple II, he was also known for his frequent collaborations with Odd Couple co-star Jack Lemmon, particularly in the 1990s with Grumpy Old Men and its sequel Grumpier Old Men. He won the Academy Award for Best Supporting Actor for his performance in the 1966 Billy Wilder film The Fortune Cookie. Besides the Oscar, he was the winner of BAFTA, Golden Globe and Tony awards.",http://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/Walter_Matthau_-_1952.jpg/220px-Walter_Matthau_-_1952.jpg
9137,Ren矇e Zellweger,"Ren谷e Kathleen Zellweger (/rne zlw阱r/; born April 25, 1969) is an American actress and producer. She has received critical acclaim and numerous accolades, including an Academy Award, a BAFTA Award, three Golden Globe Awards, and three Screen Actors Guild Awards. She was also named Hasty Pudding's Woman of the Year in 2009, and established herself as one of the highest-paid Hollywood actresses in 2007.Zellweger's first major film role came in the horror sequel Texas Chainsaw Massacre: The Next Generation (1994), which she followed with a critically acclaimed appearance in Empire Records (1995). She later gained widespread attention for her roles in the dramedy sports film Jerry Maguire (1996) and the comedy Nurse Betty (2000), for which she won her first Golden Globe Award for Best Actress in a Musical or Comedy. She subsequently starred in the romantic comedy Bridget Jones's Diary (2001), obtaining nominations for the Academy Award and BAFTA Award for Best Leading Actress. Her role in the musical Chicago (2002) earned her an Academy Award nomination for Best Actress and won her a Golden Globe Award.She won the Academy Award, the BAFTA Award, the Golden Globe Award, and the Screen Actors Guild Award for Best Supporting Actress for the epic war drama Cold Mountain (2003). She later reprised her title role in Bridget Jones: The Edge of Reason (2004), starred in Cinderella Man (2005), and played author Beatrix Potter in the biopic Miss Potter (2006). She had several starring roles in limited release films, such as Appaloosa (2008), My One and Only (2009), Case 39 (2009), and My Own Love Song (2010), which were followed by a six-year hiatus from acting work. Zellweger returned to the screen for the third Bridget Jones film, Bridget Jones's Baby (2016).",http://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/Ren%C3%A9e_Zellweger_Berlinale_2010_%28cropped%29.jpg/220px-Ren%C3%A9e_Zellweger_Berlinale_2010_%28cropped%29.jpg
12900,Wallace Shawn,"Wallace Michael Shawn (born November 12, 1943) is an American actor, voice actor, comedian, playwright and essayist. His film roles have included those of Wally Shawn in the Louis Malle directed comedy-drama My Dinner with Andre (1981), Vizzini in The Princess Bride (1987), Mr. Wendell Hall in Clueless (1995) and providing the voice of Rex in the Toy Story franchise. He has also appeared in a variety of television series, including recurring roles as Grand Nagus Zek in Star Trek: Deep Space Nine (1993每1999) and Cyrus Rose in Gossip Girl (2008每2012).His plays include Obie Award winning Aunt Dan and Lemon (1985), The Designated Mourner (1996) and Grasses of a Thousand Colors (2008). He also co-wrote the screenplay for My Dinner with Andre with Andre Gregory, and he scripted A Master Builder (2013), a film adaptation of the play by Henrik Ibsen, which he also starred in. His book Essays was published in 2009 by Haymarket Books.",http://upload.wikimedia.org/wikipedia/commons/thumb/6/66/Wallace_Shawn_2014_%28cropped%29.jpg/220px-Wallace_Shawn_2014_%28cropped%29.jpg
78110,Scott Adkins,"Scott Edward Adkins (born 17 June 1976) is an English actor and martial artist who is best known for playing Russian prison fighter Yuri Boyka in the 2006 film Undisputed II: Last Man Standing and its two sequels: Undisputed III: Redemption (2010) and Boyka: Undisputed (2016) and Casey Bowman in the 2009 film Ninja and its 2013 sequel Ninja: Shadow of a Tear. He has also appeared in Doctor Strange, The Bourne Ultimatum, The Expendables 2 and Zero Dark Thirty. Adkins has also appeared in Holby City, EastEnders, Hollyoaks, Doctors and many direct-to-video films.",http://upload.wikimedia.org/wikipedia/commons/thumb/5/5b/Scott_Adkins_%2835267457581%29.jpg/220px-Scott_Adkins_%2835267457581%29.jpg
349,Scott Glenn,"Theodore Scott Glenn, better known as Scott Glenn, is an American actor. His roles have included Wes Hightower in Urban Cowboy (1980), astronaut Alan Shepard in The Right Stuff (1983), Emmett in Silverado (1985), Commander Bart Mancuso in The Hunt for Red October (1990), Jack Crawford in The Silence of the Lambs (1991), Roger in Training Day (2001), Ezra Kramer in The Bourne Ultimatum (2007), Kevin Garvey, Sr. in The Leftovers (2014每2017) and as Stick in both Daredevil (2015每) and The Defenders (2017).",http://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/Scott_Glenn_2011_Shankbone.JPG/220px-Scott_Glenn_2011_Shankbone.JPG
15111,Jean-Claude Van Damme,"Jean-Claude Camille Franois Van Varenberg (born 18 October 1960), professionally known as Jean-Claude Van Damme[a] and abbreviated as JCVD, is a Belgian actor, martial artist, screenwriter, film producer, and director best known for his martial arts action films. The most successful of these films include Bloodsport (1988), Kickboxer (1989), Lionheart (1990), Double Impact (1991), Universal Soldier (1992), Hard Target (1993), Street Fighter (1994), Timecop (1994), Sudden Death (1995), JCVD (2008) and The Expendables 2 (2012).",http://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Jean-Claude_Van_Damme_2012.jpg/220px-Jean-Claude_Van_Damme_2012.jpg
9221,Donald Pleasence,"Donald Henry Pleasence, OBE (/plzns/; 5 October 1919 每 2 February 1995) was an English actor. His most notable film roles include psychiatrist Dr. Sam Loomis in Halloween and most of its sequels, the villain Ernst Stavro Blofeld in the James Bond film You Only Live Twice, RAF Flight Lieutenant Colin Blythe in The Great Escape, SEN 5241 in THX 1138, and the President of the United States in Escape from New York.",http://upload.wikimedia.org/wikipedia/commons/thumb/b/b7/Donald_Pleasence_Allan_Warren_edit.jpg/220px-Donald_Pleasence_Allan_Warren_edit.jpg
2632,Chris Rock,"Christopher Julius Rock III (born February 7, 1965) is an American comedian, actor, writer, producer, and director.After working as a standup comic and appearing in small film roles, Rock came to wider prominence as a cast member of Saturday Night Live in the early 1990s. He went on to more prominent film appearances, with starring roles in Down to Earth (2001), Head of State (2003), the Madagascar film series (2005每2012), Grown Ups (2010), its sequel Grown Ups 2 (2013), Top Five (2014), and a series of acclaimed comedy specials for HBO. He developed, wrote, and narrated the sitcom Everybody Hates Chris (2005每2009), which was based on his early life.Rock hosted the 77th Academy Awards in 2005 and the 88th in 2016. He has won four Emmy Awards and three Grammy Awards. He was voted the fifth-greatest stand-up comedian in a poll conducted by Comedy Central. He was also voted in the United Kingdom as the ninth-greatest stand-up comic on Channel 4's 100 Greatest Stand-Ups in 2007, and again in the updated 2010 list as the eighth-greatest stand-up comic.",http://upload.wikimedia.org/wikipedia/commons/thumb/5/57/Chris_Rock_WE_2012_Shankbone.JPG/220px-Chris_Rock_WE_2012_Shankbone.JPG
382,Bob Hoskins,"Robert William Hoskins (26 October 1942 每 29 April 2014) was an English actor. His work included lead roles in Pennies from Heaven (1978), The Long Good Friday (1980), Mona Lisa (1986), Who Framed Roger Rabbit (1988), Mermaids (1990), and Super Mario Bros. (1993), and supporting performances in Brazil (1985), Hook (1991), Nixon (1995), Enemy at the Gates (2001), Mrs. Henderson Presents (2005), A Christmas Carol (2009), Made in Dagenham (2010), and Snow White and the Huntsman (2012). He also directed two feature films.Hoskins received the best actor award at the Cannes Film Festival, the BAFTA Award for Best Actor in a Leading Role and the Golden Globe Award for Best Actor 每 Motion Picture Drama for his role in Mona Lisa. He was also nominated for the Academy Award for Best Actor for the same role. In 2009, Hoskins won an International Emmy Award for Best Actor for his appearance on the BBC One drama The Street. In 2012, Hoskins retired from acting due to his battle with Parkinson's disease, and he died from pneumonia on 29 April 2014, at age 71.",http://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Bob_hoskins_filming_ruby_blue_cropped.jpg/220px-Bob_hoskins_filming_ruby_blue_cropped.jpg
882,Liv Tyler,"Liv Rundgren Tyler (born Liv Rundgren; July 1, 1977) is an American actress and former model. She is the daughter of Aerosmith's lead singer Steven Tyler, and model Bebe Buell.Tyler began a career in modeling at the age of 14, but, after less than a year, she decided to focus on acting. After her film debut Silent Fall (1994), she appeared in supporting roles in Empire Records (1995), Heavy (1996) and That Thing You Do! (1996). Tyler later achieved critical recognition in the leading role in Bernardo Bertolucci's Stealing Beauty (1996), playing a teenage girl visiting her deceased m's artist friends in Italy. She followed this by appearing in supporting roles including Inventing the Abbotts (1997) and Robert Altman's black comedy Cookie's Fortune (1999).Tyler achieved international recognition with her portrayal of Elf maiden Arwen Und車miel in the Lord of the Rings film trilogy (2001每2003). She has appeared in an eclectic range of films, including the 2004 comedy Jersey Girl, the indie film Lonesome Jim (2005), the drama Reign Over Me (2007) and big-budget studio films such as Armageddon (1998), the home invasion horror film The Strangers (2008) and The Incredible Hulk (2008). In 2014, Tyler made her television debut on the HBO series The Leftovers in a regular role.She has served as a United Nations Children's Fund (UNICEF) Goodwill Ambassador for the United States in 2003, and as a spokesperson for Givenchy's line of perfume and cosmetics.",http://upload.wikimedia.org/wikipedia/commons/thumb/4/4f/Live_Tyler.jpg/220px-Live_Tyler.jpg
71586,Alfie Allen,Alfie Allen (born 12 September 1986) is an English actor. He is best known for portraying Theon Greyjoy in the HBO series Game of Thrones since 2011.,http://upload.wikimedia.org/wikipedia/commons/thumb/1/1b/Alfie_Allen_by_Gage_Skidmore_2.jpg/220px-Alfie_Allen_by_Gage_Skidmore_2.jpg
58225,Zach Galifianakis,"Zachary Knight Galifianakis (/阱lfnks/; born October 1, 1969) is an American actor, writer and comedian. He came to prominence with his Comedy Central Presents special in 2001 and presented his own show called Late World with Zach on VH1 the following year. He has also starred in films, such as The Hangover trilogy (2009每2013), Due Date (2010), The Campaign (2012), Birdman or (The Unexpected Virtue of Ignorance) (2014), Masterminds (2016) and The Lego Batman Movie (2017).He currently hosts the Emmy Award-winning talk show Between Two Ferns with Zach Galifianakis on the Funny or Die website, and executive produces, writes and stars in the dark comedy series Baskets on FX.",http://upload.wikimedia.org/wikipedia/commons/thumb/e/e7/Zach_Galifianakis_2012_%28cropped%29.jpg/220px-Zach_Galifianakis_2012_%28cropped%29.jpg
80602,Tyler Perry,"Tyler Perry (born Emmitt Perry Jr.; September 13, 1969) is an American director, screenwriter, actor and comedian. In 2011, Forbes listed him as the highest paid man in entertainment, earning $130million USD between May 2010 and 2011.Perry created and performs the Madea character, a tough elderly black woman. Perry's films vary in style from orthodox filmmaking techniques to filmed productions of live stage plays. Perry is estimated to have earned around US$75million by 2008. Many of Perry's stage-play films have been subsequently adapted as films.Perry wrote and produced many stage plays during the 1990s and early 2000s. Perry has developed several television series, most notably Tyler Perry's House of Payne, which ran for eight seasons on TBS from June 21, 2006, to August 10, 2012. On October 2, 2012, Perry struck an exclusive multi-year partnership with Oprah Winfrey and her Oprah Winfrey Network. The partnership was largely for the sake of bringing scripted television to the OWN, based on Perry's previous success in this area. Perry has created multiple scripted series for the network, The Haves and the Have Nots being its most successful. The Haves and the Have Nots has given OWN its highest ratings to date as of 2014, with the series also referred to as ""one of OWN's biggest success stories with its weekly dose of soapy fun, filled with the typical betrayals, affairs, and manipulations.""",http://upload.wikimedia.org/wikipedia/commons/thumb/7/71/82nd_Academy_Awards%2C_Tyler_Perry_-_army_mil-66455-2010-03-09-180359_%28cropped%29.jpg/230px-82nd_Academy_Awards%2C_Tyler_Perry_-_army_mil-66455-2010-03-09-180359_%28cropped%29.jpg
